node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
C21C1/02,0.0006915629322268327,0.0,6.005158935705536e-08,9.154487959340726e-05,4,0.14738610228490634
C22B1/26,0.0006915629322268327,0.0,6.005158935705536e-08,9.154487959340726e-05,4,0.14738610228490634
C07C233/03,0.00017289073305670817,0.0,3.38755563938605e-109,0.00017583190469910764,1,0.00017289073305670817
C07C231/08,0.00017289073305670817,0.0,3.38755563938605e-109,0.00017583190469910764,1,0.00017289073305670817
D21H17/37,0.003284923928077455,0.0,0.00810748285888489,0.00010827989774908994,19,0.2786163729918387
B22C9/02,0.0008644536652835409,0.0,0.00025310255093413545,5.4550469782843877e-05,5,0.2348601098291806
C04B18/14,0.002074688796680498,6.490316982688614e-05,0.0008329510260384432,0.00010501939430723871,8,0.25167291282860704
C25B11/061,0.0008644536652835409,0.0,0.00038288061567140225,6.912531399154382e-05,5,0.21821591614105112
C25B11/077,0.001037344398340249,0.00011490284196497203,0.00038316903254246486,8.798064278007333e-05,5,0.21822542156058072
G06F21/10,0.0012102351313969572,4.327061679729143e-06,0.0002957717282673262,0.00010335587263935502,4,0.22780106414906565
H04L67/54,0.0006915629322268327,0.0,0.00011955110225173821,7.617643879081862e-05,4,0.22674938909958595
G05B19/05,0.0006915629322268327,0.0,0.00011955110225173821,7.617643879081862e-05,4,0.22674938909958595
G06Q10/087,0.0005186721991701245,0.0,0.0001806079960629671,4.868327826579104e-05,3,0.22326311345274977
H04W4/029,0.00034578146611341634,0.0,7.182482408309232e-97,0.00017583190469910764,2,0.00034578146611341634
H04W4/80,0.00034578146611341634,0.0,7.182482408309232e-97,0.00017583190469910764,2,0.00034578146611341634
H04W64/00,0.00034578146611341634,0.0,7.182482408309232e-97,0.00017583190469910764,2,0.00034578146611341634
C03B37/027,0.0006915629322268327,0.0,0.00037428047765643253,7.794580249281912e-05,4,0.21628463509762344
G02B6/02,0.0006915629322268327,0.0,0.00037428047765643253,7.794580249281912e-05,4,0.21628463509762344
H02N11/00,0.001037344398340249,0.0003218045738582754,0.00022282519327942454,0.0001258981691839692,5,0.2335898262118829
H02N3/00,0.00017289073305670817,0.0,3.35506268490393e-06,5.715753129479533e-05,1,0.18673081377487985
F01K27/00,0.0017289073305670818,0.00017701571294933099,0.0037148109146255283,0.00017148478298567617,9,0.2868151945248899
F16J15/46,0.00017289073305670817,0.0,9.345063526213022e-07,4.603732482837091e-05,1,0.17929285673059378
G06G3/10,0.0005186721991701245,0.0,0.00254246130068988,4.4914044174824156e-05,3,0.2523574956057955
C08G65/28,0.0015560165975103736,5.628537581912187e-05,0.002313386089534678,0.00010359419796391674,6,0.26659222024086054
B63H21/38,0.0006915629322268327,0.0005068687408399491,5.8412842704683964e-05,0.0001723428670650657,3,0.21697782505809052
B63J2/14,0.0005186721991701245,0.0,1.6517532069734487e-06,0.00015848484056622377,3,0.18097684425858868
F02G5/00,0.0008644536652835409,0.0005465375241620956,4.965256764183271e-05,0.0001987687009157879,3,0.20501722879220216
F25B15/00,0.0005186721991701245,0.0,1.6517532069734487e-06,0.0001584848405662238,3,0.18097684425858868
C07D233/58,0.0024204702627939143,0.0,0.00019818300707483407,7.818843159476045e-05,14,0.20252257762728917
C07D263/04,0.0024204702627939143,0.0,0.00019818300707483407,7.818843159476045e-05,14,0.20252257762728917
C07D487/18,0.0024204702627939143,0.0,0.00019818300707483407,7.818843159476045e-05,14,0.20252257762728917
B62D57/02,0.00017289073305670817,0.0,0.0002825590563738274,2.9951876732174305e-05,1,0.23721771877296519
